Subdivision,Year,Month,Rainfall_mm
Punjab,1960,7,243.100
Punjab,1960,8,234.100
Punjab,1960,9,8.600
Punjab,1960,10,0.500
Punjab,1960,11,0.000
Punjab,1960,12,20.300
Punjab,1961,1,51.700
Punjab,1961,2,39.500
Punjab,1961,3,3.000
Punjab,1961,4,14.200
Punjab,1961,5,4.600
Punjab,1961,6,43.000
Punjab,1961,7,216.100
Punjab,1961,8,199.300
Punjab,1961,9,87.000
Punjab,1961,10,22.800
Punjab,1961,11,2.800
Punjab,1961,12,6.100
Punjab,1962,1,39.600
Punjab,1962,2,14.200
Punjab,1962,3,43.200
Punjab,1962,4,4.200
Punjab,1962,5,4.700
Punjab,1962,6,26.000
Punjab,1962,7,167.500
Punjab,1962,8,126.800
Punjab,1962,9,321.200
Punjab,1962,10,0.500
Punjab,1962,11,14.800
Punjab,1962,12,6.700
Punjab,1963,1,0.400
Punjab,1963,2,14.500
Punjab,1963,3,34.300
Punjab,1963,4,3.000
Punjab,1963,5,12.700
Punjab,1963,6,31.300
Punjab,1963,7,116.700
Punjab,1963,8,199.400
Punjab,1963,9,42.600
Punjab,1963,10,0.600
Punjab,1963,11,7.000
Punjab,1963,12,13.600
Punjab,1964,1,11.000
Punjab,1964,2,5.700
Punjab,1964,3,3.900
Punjab,1964,4,5.200
Punjab,1964,5,19.200
Punjab,1964,6,10.200
Punjab,1964,7,359.300
Punjab,1964,8,189.800
Punjab,1964,9,95.000
Punjab,1964,10,0.000
Punjab,1964,11,0.000
Punjab,1964,12,9.600
Punjab,1965,1,13.100
Punjab,1965,2,23.900
Punjab,1965,3,15.300
Punjab,1965,4,21.300
Punjab,1965,5,34.300
Punjab,1965,6,1.600
Punjab,1965,7,192.600
Punjab,1965,8,91.600
Punjab,1965,9,14.200
Punjab,1965,10,10.400
Punjab,1965,11,4.500
Punjab,1965,12,0.500
Punjab,1966,1,0.200
Punjab,1966,2,38.900
Punjab,1966,3,18.500
Punjab,1966,4,3.600
Punjab,1966,5,37.600
Punjab,1966,6,85.100
Punjab,1966,7,109.800
Punjab,1966,8,200.000
Punjab,1966,9,132.600
Punjab,1966,10,9.500
Punjab,1966,11,0.000
Punjab,1966,12,2.300
Punjab,1967,1,0.200
Punjab,1967,2,13.100
Punjab,1967,3,84.800
Punjab,1967,4,1.800
Punjab,1967,5,1.100
Punjab,1967,6,14.700
Punjab,1967,7,211.600
Punjab,1967,8,197.800
Punjab,1967,9,61.500
Punjab,1967,10,14.200
Punjab,1967,11,1.900
Punjab,1967,12,77.600
Punjab,1968,1,24.700
Punjab,1968,2,30.500
Punjab,1968,3,32.700
Punjab,1968,4,2.100
Punjab,1968,5,1.600
Punjab,1968,6,42.600
Punjab,1968,7,239.400
Punjab,1968,8,142.100
Punjab,1968,9,0.500
Punjab,1968,10,11.700
Punjab,1968,11,0.500
Punjab,1968,12,7.800
Punjab,1969,1,14.200
Punjab,1969,2,21.700
Punjab,1969,3,24.400
Punjab,1969,4,12.000
Punjab,1969,5,17.200
Punjab,1969,6,10.800
Punjab,1969,7,145.900
Punjab,1969,8,122.900
Punjab,1969,9,120.900
Punjab,1969,10,1.100
Punjab,1969,11,3.700
Punjab,1969,12,0.000
Punjab,1970,1,40.100
Punjab,1970,2,20.600
Punjab,1970,3,7.300
Punjab,1970,4,0.300
Punjab,1970,5,12.800
Punjab,1970,6,119.800
Punjab,1970,7,75.400
Punjab,1970,8,260.700
Punjab,1970,9,109.400
Punjab,1970,10,4.200
Punjab,1970,11,0.000
Punjab,1970,12,0.000
Punjab,1971,1,5.200
Punjab,1971,2,42.000
Punjab,1971,3,3.300
Punjab,1971,4,11.800
Punjab,1971,5,42.600
Punjab,1971,6,99.000
Punjab,1971,7,251.400
Punjab,1971,8,255.900
Punjab,1971,9,27.200
Punjab,1971,10,1.600
Punjab,1971,11,8.100
Punjab,1971,12,0.000
Punjab,1972,1,9.100
Punjab,1972,2,31.900
Punjab,1972,3,10.800
Punjab,1972,4,6.500
Punjab,1972,5,0.100
Punjab,1972,6,23.800
Punjab,1972,7,192.900
Punjab,1972,8,132.300
Punjab,1972,9,26.100
Punjab,1972,10,7.900
Punjab,1972,11,19.600
Punjab,1972,12,10.100
Punjab,1973,1,26.000
Punjab,1973,2,32.400
Punjab,1973,3,8.200
Punjab,1973,4,1.800
Punjab,1973,5,41.200
Punjab,1973,6,111.400
Punjab,1973,7,170.500
Punjab,1973,8,256.300
Punjab,1973,9,43.300
Punjab,1973,10,19.600
Punjab,1973,11,0.000
Punjab,1973,12,32.400
Punjab,1974,1,3.200
Punjab,1974,2,2.000
Punjab,1974,3,3.100
Punjab,1974,4,1.300
Punjab,1974,5,6.900
Punjab,1974,6,71.000
Punjab,1974,7,136.700
Punjab,1974,8,101.300
Punjab,1974,9,14.400
Punjab,1974,10,0.600
Punjab,1974,11,0.000
Punjab,1974,12,15.800
Punjab,1975,1,21.100
Punjab,1975,2,20.400
Punjab,1975,3,20.000
Punjab,1975,4,1.300
Punjab,1975,5,3.300
Punjab,1975,6,60.000
Punjab,1975,7,230.600
Punjab,1975,8,195.100
Punjab,1975,9,148.800
Punjab,1975,10,5.200
Punjab,1975,11,0.000
Punjab,1975,12,0.000
Punjab,1976,1,29.200
Punjab,1976,2,53.700
Punjab,1976,3,22.700
Punjab,1976,4,9.400
Punjab,1976,5,12.500
Punjab,1976,6,63.100
Punjab,1976,7,195.300
Punjab,1976,8,318.700
Punjab,1976,9,85.100
Punjab,1976,10,4.400
Punjab,1976,11,0.000
Punjab,1976,12,0.500
Punjab,1977,1,37.700
Punjab,1977,2,0.500
Punjab,1977,3,1.000
Punjab,1977,4,37.100
Punjab,1977,5,41.900
Punjab,1977,6,62.300
Punjab,1977,7,208.100
Punjab,1977,8,175.900
Punjab,1977,9,120.100
Punjab,1977,10,6.600
Punjab,1977,11,0.400
Punjab,1977,12,21.100
Punjab,1978,1,4.100
Punjab,1978,2,30.000
Punjab,1978,3,65.100
Punjab,1978,4,2.800
Punjab,1978,5,1.900
Punjab,1978,6,99.200
Punjab,1978,7,229.400
Punjab,1978,8,231.600
Punjab,1978,9,45.700
Punjab,1978,10,2.300
Punjab,1978,11,8.100
Punjab,1978,12,0.500
Punjab,1979,1,25.900
Punjab,1979,2,71.900
Punjab,1979,3,45.700
Punjab,1979,4,6.800
Punjab,1979,5,22.200
Punjab,1979,6,37.300
Punjab,1979,7,147.500
Punjab,1979,8,46.600
Punjab,1979,9,45.100
Punjab,1979,10,2.000
Punjab,1979,11,7.800
Punjab,1979,12,5.100
Punjab,1980,1,19.400
Punjab,1980,2,12.400
Punjab,1980,3,24.300
Punjab,1980,4,3.700
Punjab,1980,5,1.400
Punjab,1980,6,53.500
Punjab,1980,7,316.700
Punjab,1980,8,122.200
Punjab,1980,9,39.100
Punjab,1980,10,11.600
Punjab,1980,11,16.200
Punjab,1980,12,41.200
Punjab,1981,1,48.100
Punjab,1981,2,20.600
Punjab,1981,3,53.800
Punjab,1981,4,2.200
Punjab,1981,5,9.600
Punjab,1981,6,21.700
Punjab,1981,7,215.500
Punjab,1981,8,58.300
Punjab,1981,9,23.000
Punjab,1981,10,0.300
Punjab,1981,11,50.700
Punjab,1981,12,0.000
Punjab,1982,1,35.800
Punjab,1982,2,27.700
Punjab,1982,3,87.500
Punjab,1982,4,49.900
Punjab,1982,5,57.200
Punjab,1982,6,17.000
Punjab,1982,7,83.500
Punjab,1982,8,172.700
Punjab,1982,9,3.700
Punjab,1982,10,4.000
Punjab,1982,11,9.800
Punjab,1982,12,22.600
Punjab,1983,1,65.300
Punjab,1983,2,26.700
Punjab,1983,3,27.400
Punjab,1983,4,113.200
Punjab,1983,5,48.200
Punjab,1983,6,26.600
Punjab,1983,7,151.900
Punjab,1983,8,208.100
Punjab,1983,9,69.700
Punjab,1983,10,12.200
Punjab,1983,11,0.000
Punjab,1983,12,1.700
Punjab,1984,1,2.400
Punjab,1984,2,67.200
Punjab,1984,3,13.900
Punjab,1984,4,9.300
Punjab,1984,5,1.300
Punjab,1984,6,50.200
Punjab,1984,7,220.200
Punjab,1984,8,214.500
Punjab,1984,9,125.700
Punjab,1984,10,0.200
Punjab,1984,11,0.600
Punjab,1984,12,4.900
Punjab,1985,1,4.800
Punjab,1985,2,0.900
Punjab,1985,3,3.600
Punjab,1985,4,21.200
Punjab,1985,5,6.200
Punjab,1985,6,55.700
Punjab,1985,7,269.500
Punjab,1985,8,243.300
Punjab,1985,9,51.900
Punjab,1985,10,50.200
Punjab,1985,11,0.600
Punjab,1985,12,45.100
Punjab,1986,1,0.700
Punjab,1986,2,42.100
Punjab,1986,3,24.600
Punjab,1986,4,18.900
Punjab,1986,5,32.300
Punjab,1986,6,92.200
Punjab,1986,7,156.400
Punjab,1986,8,153.000
Punjab,1986,9,55.100
Punjab,1986,10,16.000
Punjab,1986,11,9.500
Punjab,1986,12,11.200
Punjab,1987,1,23.100
Punjab,1987,2,30.800
Punjab,1987,3,23.300
Punjab,1987,4,14.900
Punjab,1987,5,98.300
Punjab,1987,6,44.700
Punjab,1987,7,44.100
Punjab,1987,8,82.200
Punjab,1987,9,10.500
Punjab,1987,10,34.100
Punjab,1987,11,0.200
Punjab,1987,12,3.300
Punjab,1988,1,5.000
Punjab,1988,2,22.500
Punjab,1988,3,86.400
Punjab,1988,4,3.300
Punjab,1988,5,3.600
Punjab,1988,6,42.700
Punjab,1988,7,356.100
Punjab,1988,8,234.300
Punjab,1988,9,434.100
Punjab,1988,10,0.400
Punjab,1988,11,0.700
Punjab,1988,12,33.500
Punjab,1989,1,45.700
Punjab,1989,2,4.100
Punjab,1989,3,17.600
Punjab,1989,4,1.700
Punjab,1989,5,4.900
Punjab,1989,6,39.600
Punjab,1989,7,164.100
Punjab,1989,8,151.900
Punjab,1989,9,20.700
Punjab,1989,10,0.300
Punjab,1989,11,8.000
Punjab,1989,12,21.800
Punjab,1990,1,1.900
Punjab,1990,2,57.700
Punjab,1990,3,32.700
Punjab,1990,4,4.200
Punjab,1990,5,13.800
Punjab,1990,6,18.600
Punjab,1990,7,200.300
Punjab,1990,8,188.800
Punjab,1990,9,194.400
Punjab,1990,10,0.600
Punjab,1990,11,5.600
Punjab,1990,12,36.100
Punjab,1991,1,0.100
Punjab,1991,2,39.800
Punjab,1991,3,16.000
Punjab,1991,4,34.800
Punjab,1991,5,10.800
Punjab,1991,6,73.500
Punjab,1991,7,86.800
Punjab,1991,8,144.300
Punjab,1991,9,41.700
Punjab,1991,10,1.000
Punjab,1991,11,0.200
Punjab,1991,12,26.800
Punjab,1992,1,38.800
Punjab,1992,2,34.200
Punjab,1992,3,11.900
Punjab,1992,4,2.200
Punjab,1992,5,8.600
Punjab,1992,6,24.700
Punjab,1992,7,144.500
Punjab,1992,8,146.500
Punjab,1992,9,50.000
Punjab,1992,10,3.200
Punjab,1992,11,13.000
Punjab,1992,12,0.500
Punjab,1993,1,8.500
Punjab,1993,2,12.700
Punjab,1993,3,29.500
Punjab,1993,4,9.400
Punjab,1993,5,13.300
Punjab,1993,6,38.700
Punjab,1993,7,352.600
Punjab,1993,8,17.400
Punjab,1993,9,98.400
Punjab,1993,10,0.300
Punjab,1993,11,2.100
Punjab,1993,12,0.000
Punjab,1994,1,27.600
Punjab,1994,2,23.300
Punjab,1994,3,2.800
Punjab,1994,4,6.400
Punjab,1994,5,7.200
Punjab,1994,6,29.500
Punjab,1994,7,167.400
Punjab,1994,8,222.200
Punjab,1994,9,89.000
Punjab,1994,10,0.400
Punjab,1994,11,0.000
Punjab,1994,12,5.100
Punjab,1995,1,50.800
Punjab,1995,2,56.000
Punjab,1995,3,17.200
Punjab,1995,4,8.800
Punjab,1995,5,1.300
Punjab,1995,6,51.000
Punjab,1995,7,160.000
Punjab,1995,8,375.500
Punjab,1995,9,145.600
Punjab,1995,10,1.300
Punjab,1995,11,1.400
Punjab,1995,12,0.300
Punjab,1996,1,32.700
Punjab,1996,2,38.900
Punjab,1996,3,19.000
Punjab,1996,4,2.800
Punjab,1996,5,3.700
Punjab,1996,6,118.600
Punjab,1996,7,87.900
Punjab,1996,8,194.100
Punjab,1996,9,72.400
Punjab,1996,10,18.800
Punjab,1996,11,0.000
Punjab,1996,12,0.700
Punjab,1997,1,14.500
Punjab,1997,2,5.400
Punjab,1997,3,8.900
Punjab,1997,4,35.800
Punjab,1997,5,30.400
Punjab,1997,6,55.300
Punjab,1997,7,144.100
Punjab,1997,8,261.500
Punjab,1997,9,24.300
Punjab,1997,10,39.000
Punjab,1997,11,28.800
Punjab,1997,12,42.100
Punjab,1998,1,2.800
Punjab,1998,2,55.800
Punjab,1998,3,25.500
Punjab,1998,4,19.100
Punjab,1998,5,2.700
Punjab,1998,6,42.400
Punjab,1998,7,160.600
Punjab,1998,8,90.100
Punjab,1998,9,139.500
Punjab,1998,10,49.900
Punjab,1998,11,0.000
Punjab,1998,12,0.200
Punjab,1999,1,43.400
Punjab,1999,2,5.600
Punjab,1999,3,4.300
Punjab,1999,4,0.000
Punjab,1999,5,22.600
Punjab,1999,6,35.600
Punjab,1999,7,139.600
Punjab,1999,8,82.000
Punjab,1999,9,30.700
Punjab,1999,10,0.500
Punjab,1999,11,0.100
Punjab,1999,12,0.200
Punjab,2000,1,25.400
Punjab,2000,2,26.600
Punjab,2000,3,6.900
Punjab,2000,4,1.300
Punjab,2000,5,15.300
Punjab,2000,6,50.100
Punjab,2000,7,164.800
Punjab,2000,8,70.000
Punjab,2000,9,42.000
Punjab,2000,10,0.000
Punjab,2000,11,0.700
Punjab,2000,12,2.200
Punjab,2001,1,8.000
Punjab,2001,2,2.100
Punjab,2001,3,6.200
Punjab,2001,4,24.500
Punjab,2001,5,36.900
Punjab,2001,6,93.800
Punjab,2001,7,173.900
Punjab,2001,8,69.500
Punjab,2001,9,19.900
Punjab,2001,10,1.500
Punjab,2001,11,0.900
Punjab,2001,12,3.800
Punjab,2002,1,2.400
Punjab,2002,2,6.600
Punjab,2002,3,6.800
Punjab,2002,4,3.300
Punjab,2002,5,20.800
Punjab,2002,6,24.700
Punjab,2002,7,50.400
Punjab,2002,8,58.400
Punjab,2002,9,95.000
Punjab,2002,10,2.600
Punjab,2002,11,0.000
Punjab,2002,12,3.700
Punjab,2003,1,10.600
Punjab,2003,2,56.400
Punjab,2003,3,19.400
Punjab,2003,4,3.000
Punjab,2003,5,3.900
Punjab,2003,6,40.700
Punjab,2003,7,136.700
Punjab,2003,8,94.700
Punjab,2003,9,52.200
Punjab,2003,10,0.000
Punjab,2003,11,2.200
Punjab,2003,12,5.000
Punjab,2004,1,32.400
Punjab,2004,2,5.700
Punjab,2004,3,0.000
Punjab,2004,4,15.500
Punjab,2004,5,27.200
Punjab,2004,6,48.800
Punjab,2004,7,52.100
Punjab,2004,8,124.200
Punjab,2004,9,8.900
Punjab,2004,10,31.200
Punjab,2004,11,0.800
Punjab,2004,12,5.000
Punjab,2005,1,35.800
Punjab,2005,2,60.300
Punjab,2005,3,28.600
Punjab,2005,4,8.400
Punjab,2005,5,5.200
Punjab,2005,6,34.600
Punjab,2005,7,176.700
Punjab,2005,8,95.300
Punjab,2005,9,106.700
Punjab,2005,10,0.400
Punjab,2005,11,0.000
Punjab,2005,12,0.000
Punjab,2006,1,15.000
Punjab,2006,2,3.700
Punjab,2006,3,46.100
Punjab,2006,4,1.300
Punjab,2006,5,32.100
Punjab,2006,6,73.000
Punjab,2006,7,220.300
Punjab,2006,8,90.800
Punjab,2006,9,120.700
Punjab,2006,10,24.600
Punjab,2006,11,13.400
Punjab,2006,12,6.700
Punjab,2007,1,1.200
Punjab,2007,2,68.800
Punjab,2007,3,48.200
Punjab,2007,4,10.000
Punjab,2007,5,5.900
Punjab,2007,6,64.400
Punjab,2007,7,95.100
Punjab,2007,8,215.400
Punjab,2007,9,73.700
Punjab,2007,10,0.600
Punjab,2007,11,0.900
Punjab,2007,12,10.600
Punjab,2008,1,12.000
Punjab,2008,2,4.100
Punjab,2008,3,0.000
Punjab,2008,4,19.700
Punjab,2008,5,40.600
Punjab,2008,6,155.500
Punjab,2008,7,101.900
Punjab,2008,8,312.200
Punjab,2008,9,59.800
Punjab,2008,10,9.900
Punjab,2008,11,0.600
Punjab,2008,12,0.900
Punjab,2009,1,9.400
Punjab,2009,2,14.400
Punjab,2009,3,10.500
Punjab,2009,4,14.000
Punjab,2009,5,5.600
Punjab,2009,6,10.600
Punjab,2009,7,158.000
Punjab,2009,8,76.800
Punjab,2009,9,54.700
Punjab,2009,10,4.000
Punjab,2009,11,2.700
Punjab,2009,12,0.400
Punjab,2010,1,3.800
Punjab,2010,2,13.800
Punjab,2010,3,1.900
Punjab,2010,4,0.700
Punjab,2010,5,6.000
Punjab,2010,6,41.800
Punjab,2010,7,143.800
Punjab,2010,8,96.700
Punjab,2010,9,112.800
Punjab,2010,10,4.700
Punjab,2010,11,1.100
Punjab,2010,12,24.400
Punjab,2011,1,3.500
Punjab,2011,2,35.600
Punjab,2011,3,8.200
Punjab,2011,4,17.800
Punjab,2011,5,18.900
Punjab,2011,6,162.900
Punjab,2011,7,120.900
Punjab,2011,8,193.500
Punjab,2011,9,140.200
Punjab,2011,10,0.000
Punjab,2011,11,1.000
Punjab,2011,12,2.600
Punjab,2012,1,62.600
Punjab,2012,2,3.200
Punjab,2012,3,1.900
Punjab,2012,4,31.100
Punjab,2012,5,1.600
Punjab,2012,6,11.900
Punjab,2012,7,120.200
Punjab,2012,8,135.100
Punjab,2012,9,112.300
Punjab,2012,10,2.200
Punjab,2012,11,0.400
Punjab,2012,12,11.000
Punjab,2013,1,9.300
Punjab,2013,2,50.100
Punjab,2013,3,11.600
Punjab,2013,4,3.400
Punjab,2013,5,3.600
Punjab,2013,6,120.300
Punjab,2013,7,117.900
Punjab,2013,8,217.100
Punjab,2013,9,24.400
Punjab,2013,10,16.200
Punjab,2013,11,6.100
Punjab,2013,12,6.600
Punjab,2014,1,21.800
Punjab,2014,2,20.100
Punjab,2014,3,30.300
Punjab,2014,4,24.500
Punjab,2014,5,20.800
Punjab,2014,6,20.600
Punjab,2014,7,76.300
Punjab,2014,8,41.900
Punjab,2014,9,105.800
Punjab,2014,10,6.000
Punjab,2014,11,0.700
Punjab,2014,12,14.100
Punjab,2015,1,17.700
Punjab,2015,2,31.300
Punjab,2015,3,68.500
Punjab,2015,4,29.800
Punjab,2015,5,16.700
Punjab,2015,6,48.300
Punjab,2015,7,130.200
Punjab,2015,8,88.600
Punjab,2015,9,69.200
Punjab,2015,10,9.000
Punjab,2015,11,0.800
Punjab,2015,12,0.700
Punjab,2016,1,6.500
Punjab,2016,2,6.000
Punjab,2016,3,34.600
Punjab,2016,4,0.800
Punjab,2016,5,24.800
Punjab,2016,6,52.600
Punjab,2016,7,153.100
Punjab,2016,8,144.800
Punjab,2016,9,17.400
Punjab,2016,10,1.900
Punjab,2016,11,0.500
Punjab,2016,12,1.100
Punjab,2017,1,42.400
Punjab,2017,2,3.000
Punjab,2017,3,14.500
Punjab,2017,4,12.300
Punjab,2017,5,12.300
Punjab,2017,6,110.800
Punjab,2017,7,94.400
Punjab,2017,8,122.200
Punjab,2017,9,62.700
Punjab,2017,10,0.000
Punjab,2017,11,5.200
Punjab,2017,12,17.700
Himachal Pradesh,1901,1,137.800
Himachal Pradesh,1901,2,174.500
Himachal Pradesh,1901,3,75.000
Himachal Pradesh,1901,4,19.200
Himachal Pradesh,1901,5,89.600
Himachal Pradesh,1901,6,32.700
Himachal Pradesh,1901,7,280.500
Himachal Pradesh,1901,8,459.700
Himachal Pradesh,1901,9,53.000
Himachal Pradesh,1901,10,3.900
Himachal Pradesh,1901,11,0.000
Himachal Pradesh,1901,12,19.100
Himachal Pradesh,1902,1,6.500
Himachal Pradesh,1902,2,27.000
Himachal Pradesh,1902,3,104.400
Himachal Pradesh,1902,4,76.200
Himachal Pradesh,1902,5,61.300
Himachal Pradesh,1902,6,78.800
Himachal Pradesh,1902,7,258.600
Himachal Pradesh,1902,8,199.300
Himachal Pradesh,1902,9,113.400
Himachal Pradesh,1902,10,23.600
Himachal Pradesh,1902,11,2.500
Himachal Pradesh,1902,12,0.000
Himachal Pradesh,1903,1,76.500
Himachal Pradesh,1903,2,21.400
Himachal Pradesh,1903,3,213.700
Himachal Pradesh,1903,4,25.400
Himachal Pradesh,1903,5,54.700
Himachal Pradesh,1903,6,32.200
Himachal Pradesh,1903,7,157.700
Himachal Pradesh,1903,8,256.500
Himachal Pradesh,1903,9,107.900
Himachal Pradesh,1903,10,5.800
Himachal Pradesh,1903,11,0.200
Himachal Pradesh,1903,12,41.400
Himachal Pradesh,1904,1,79.300
Himachal Pradesh,1904,2,22.400
Himachal Pradesh,1904,3,131.700
Himachal Pradesh,1904,4,48.000
Himachal Pradesh,1904,5,90.300
Himachal Pradesh,1904,6,33.100
Himachal Pradesh,1904,7,241.100
Himachal Pradesh,1904,8,184.300
Himachal Pradesh,1904,9,56.400
Himachal Pradesh,1904,10,51.600
Himachal Pradesh,1904,11,17.300
Himachal Pradesh,1904,12,32.000
Himachal Pradesh,1905,1,81.300
Himachal Pradesh,1905,2,76.800
Himachal Pradesh,1905,3,160.200
Himachal Pradesh,1905,4,39.300
Himachal Pradesh,1905,5,50.400
Himachal Pradesh,1905,6,43.600
Himachal Pradesh,1905,7,191.100
Himachal Pradesh,1905,8,132.800
Himachal Pradesh,1905,9,119.100
Himachal Pradesh,1905,10,0.300
Himachal Pradesh,1905,11,0.900
Himachal Pradesh,1905,12,34.400
Himachal Pradesh,1906,1,44.100
Himachal Pradesh,1906,2,143.900
Himachal Pradesh,1906,3,89.500
Himachal Pradesh,1906,4,5.300
Himachal Pradesh,1906,5,29.900
Himachal Pradesh,1906,6,152.600
Himachal Pradesh,1906,7,168.700
Himachal Pradesh,1906,8,433.700
Himachal Pradesh,1906,9,230.900
Himachal Pradesh,1906,10,2.900
Himachal Pradesh,1906,11,0.000
Himachal Pradesh,1906,12,15.900
Himachal Pradesh,1907,1,124.200
Himachal Pradesh,1907,2,145.100
Himachal Pradesh,1907,3,144.900
Himachal Pradesh,1907,4,73.000
Himachal Pradesh,1907,5,34.200
Himachal Pradesh,1907,6,23.700
Himachal Pradesh,1907,7,95.700
Himachal Pradesh,1907,8,200.600
Himachal Pradesh,1907,9,18.900
Himachal Pradesh,1907,10,14.900
Himachal Pradesh,1907,11,0.000
Himachal Pradesh,1907,12,0.000
Himachal Pradesh,1908,1,38.400
Himachal Pradesh,1908,2,76.100
Himachal Pradesh,1908,3,12.300
Himachal Pradesh,1908,4,181.700
Himachal Pradesh,1908,5,43.600
Himachal Pradesh,1908,6,46.800
Himachal Pradesh,1908,7,225.600
Himachal Pradesh,1908,8,287.400
Himachal Pradesh,1908,9,43.000
Himachal Pradesh,1908,10,2.800
Himachal Pradesh,1908,11,7.300
Himachal Pradesh,1908,12,22.500
Himachal Pradesh,1909,1,111.000
Himachal Pradesh,1909,2,82.100
Himachal Pradesh,1909,3,25.400
Himachal Pradesh,1909,4,31.700
Himachal Pradesh,1909,5,19.000
Himachal Pradesh,1909,6,107.600
Himachal Pradesh,1909,7,292.400
Himachal Pradesh,1909,8,234.500
Himachal Pradesh,1909,9,105.900
Himachal Pradesh,1909,10,17.600
Himachal Pradesh,1909,11,0.000
Himachal Pradesh,1909,12,49.900
Himachal Pradesh,1910,1,49.900
Himachal Pradesh,1910,2,48.900
Himachal Pradesh,1910,3,42.700
Himachal Pradesh,1910,4,48.900
Himachal Pradesh,1910,5,46.800
Himachal Pradesh,1910,6,133.500
Himachal Pradesh,1910,7,408.300
Himachal Pradesh,1910,8,355.400
Himachal Pradesh,1910,9,174.200
Himachal Pradesh,1910,10,37.000
Himachal Pradesh,1910,11,5.500
Himachal Pradesh,1910,12,55.800
Himachal Pradesh,1911,1,246.300
Himachal Pradesh,1911,2,21.900
Himachal Pradesh,1911,3,277.300
Himachal Pradesh,1911,4,35.100
Himachal Pradesh,1911,5,8.800
Himachal Pradesh,1911,6,121.000
Himachal Pradesh,1911,7,103.200
Himachal Pradesh,1911,8,240.900
Himachal Pradesh,1911,9,174.400
Himachal Pradesh,1911,10,24.000
Himachal Pradesh,1911,11,75.200
Himachal Pradesh,1911,12,5.800
Himachal Pradesh,1912,1,95.600
Himachal Pradesh,1912,2,34.700
Himachal Pradesh,1912,3,55.700
Himachal Pradesh,1912,4,60.100
Himachal Pradesh,1912,5,54.300
Himachal Pradesh,1912,6,36.900
Himachal Pradesh,1912,7,357.600
Himachal Pradesh,1912,8,346.800
Himachal Pradesh,1912,9,126.600
Himachal Pradesh,1912,10,1.000
Himachal Pradesh,1912,11,26.900
Himachal Pradesh,1912,12,11.400
Himachal Pradesh,1913,1,21.300
Himachal Pradesh,1913,2,126.600
Himachal Pradesh,1913,3,72.400
Himachal Pradesh,1913,4,35.500
Himachal Pradesh,1913,5,114.600
Himachal Pradesh,1913,6,168.000
Himachal Pradesh,1913,7,215.400
Himachal Pradesh,1913,8,239.000
Himachal Pradesh,1913,9,40.300
Himachal Pradesh,1913,10,14.100
Himachal Pradesh,1913,11,20.300
Himachal Pradesh,1913,12,51.800
Himachal Pradesh,1914,1,15.900
Himachal Pradesh,1914,2,88.800
Himachal Pradesh,1914,3,105.500
Himachal Pradesh,1914,4,110.800
Himachal Pradesh,1914,5,76.100
Himachal Pradesh,1914,6,135.100
Himachal Pradesh,1914,7,495.400
Himachal Pradesh,1914,8,292.700
Himachal Pradesh,1914,9,269.600
Himachal Pradesh,1914,10,71.600
Himachal Pradesh,1914,11,22.500
Himachal Pradesh,1914,12,51.900
Himachal Pradesh,1915,1,62.200
Himachal Pradesh,1915,2,100.400
Himachal Pradesh,1915,3,90.000
Himachal Pradesh,1915,4,66.600
Himachal Pradesh,1915,5,19.400
Himachal Pradesh,1915,6,67.500
Himachal Pradesh,1915,7,249.000
Himachal Pradesh,1915,8,380.600
Himachal Pradesh,1915,9,157.700
Himachal Pradesh,1915,10,23.400
Himachal Pradesh,1915,11,0.000
Himachal Pradesh,1915,12,20.000
Himachal Pradesh,1916,1,10.400
Himachal Pradesh,1916,2,75.300
Himachal Pradesh,1916,3,33.700
Himachal Pradesh,1916,4,41.800
Himachal Pradesh,1916,5,35.300
Himachal Pradesh,1916,6,238.900
Himachal Pradesh,1916,7,275.800
Himachal Pradesh,1916,8,254.900
Himachal Pradesh,1916,9,118.900
Himachal Pradesh,1916,10,86.900
Himachal Pradesh,1916,11,0.000
Himachal Pradesh,1916,12,0.200
Himachal Pradesh,1917,1,20.400
Himachal Pradesh,1917,2,30.000
Himachal Pradesh,1917,3,61.800
Himachal Pradesh,1917,4,162.900
Himachal Pradesh,1917,5,79.800
Himachal Pradesh,1917,6,135.100
Himachal Pradesh,1917,7,376.300
Himachal Pradesh,1917,8,309.800
Himachal Pradesh,1917,9,330.300
Himachal Pradesh,1917,10,174.400
Himachal Pradesh,1917,11,0.000
Himachal Pradesh,1917,12,22.700
Himachal Pradesh,1918,1,21.200
Himachal Pradesh,1918,2,22.300
Himachal Pradesh,1918,3,171.200
Himachal Pradesh,1918,4,103.400
Himachal Pradesh,1918,5,14.300
Himachal Pradesh,1918,6,135.600
Himachal Pradesh,1918,7,200.600
Himachal Pradesh,1918,8,208.900
Himachal Pradesh,1918,9,21.500
Himachal Pradesh,1918,10,7.900
Himachal Pradesh,1918,11,51.000
Himachal Pradesh,1918,12,26.900
Himachal Pradesh,1919,1,141.300
Himachal Pradesh,1919,2,47.400
Himachal Pradesh,1919,3,75.600
Himachal Pradesh,1919,4,60.400
Himachal Pradesh,1919,5,43.500
Himachal Pradesh,1919,6,80.100
Himachal Pradesh,1919,7,417.300
Himachal Pradesh,1919,8,227.800
Himachal Pradesh,1919,9,66.500
Himachal Pradesh,1919,10,0.700
Himachal Pradesh,1919,11,9.800
